Project Name,Package Name,Type Name,MethodName,LOC,CC,PC
.,org.jedit.io,Native2ASCIIEncodingTest,oneTimeSetUp,6,1,0
.,org.jedit.io,Native2ASCIIEncodingTest,oneTimeTearDown,6,1,0
.,org.jedit.io,Native2ASCIIEncodingTest,setUp,3,1,0
.,org.jedit.io,Native2ASCIIEncodingTest,tearDown,4,1,0
.,org.jedit.io,Native2ASCIIEncodingTest,getReader,5,1,1
.,org.jedit.io,Native2ASCIIEncodingTest,getThrottledReader,5,1,1
.,org.jedit.io,Native2ASCIIEncodingTest,getPermissiveReader,5,1,1
.,org.jedit.io,Native2ASCIIEncodingTest,getThrottledPermissiveReader,5,1,1
.,org.jedit.io,Native2ASCIIEncodingTest,readShouldConvertEscapeSequence,4,1,0
.,org.jedit.io,Native2ASCIIEncodingTest,read_charArray_ShouldConvertEscapeSequence,5,1,0
.,org.jedit.io,Native2ASCIIEncodingTest,read_charArray_int_int_ShouldConvertEscapeSequence,5,1,0
.,org.jedit.io,Native2ASCIIEncodingTest,read_CharBuffer_ShouldConvertEscapeSequence,7,1,0
.,org.jedit.io,Native2ASCIIEncodingTest,readShouldThrowExceptionOnIncompleteEscapeSequence,3,1,0
.,org.jedit.io,Native2ASCIIEncodingTest,read_charArray_ShouldThrowExceptionOnIncompleteEscapeSequence,3,1,0
.,org.jedit.io,Native2ASCIIEncodingTest,read_charArray_int_int_ShouldThrowExceptionOnIncompleteEscapeSequence,3,1,0
.,org.jedit.io,Native2ASCIIEncodingTest,read_CharBuffer_ShouldThrowExceptionOnIncompleteEscapeSequence,3,1,0
.,org.jedit.io,Native2ASCIIEncodingTest,readShouldThrowExceptionOnMissingInputAfterU,3,1,0
.,org.jedit.io,Native2ASCIIEncodingTest,read_charArray_ShouldThrowExceptionOnMissingInputAfterU,3,1,0
.,org.jedit.io,Native2ASCIIEncodingTest,read_charArray_int_int_ShouldThrowExceptionOnMissingInputAfterU,3,1,0
.,org.jedit.io,Native2ASCIIEncodingTest,read_CharBuffer_ShouldThrowExceptionOnMissingInputAfterU,3,1,0
.,org.jedit.io,Native2ASCIIEncodingTest,readShouldThrowExceptionOnMalformedInput,5,2,0
.,org.jedit.io,Native2ASCIIEncodingTest,read_charArray_ShouldThrowExceptionOnMalformedInput,3,1,0
.,org.jedit.io,Native2ASCIIEncodingTest,read_charArray_int_int_ShouldThrowExceptionOnMalformedInput,3,1,0
.,org.jedit.io,Native2ASCIIEncodingTest,read_CharBuffer_ShouldThrowExceptionOnMalformedInput,3,1,0
.,org.jedit.io,Native2ASCIIEncodingTest,permissiveReadShouldAcceptIncompleteEscapeSequence,15,1,0
.,org.jedit.io,Native2ASCIIEncodingTest,permissiveRead_charArray_ShouldAcceptIncompleteEscapeSequence,11,1,0
.,org.jedit.io,Native2ASCIIEncodingTest,permissiveRead_charArray_int_int_ShouldAcceptIncompleteEscapeSequence,11,1,0
.,org.jedit.io,Native2ASCIIEncodingTest,permissiveRead_CharBuffer_ShouldAcceptIncompleteEscapeSequence,9,1,0
.,org.jedit.io,Native2ASCIIEncodingTest,permissiveReadShouldAcceptMissingInputAfterU,9,1,0
.,org.jedit.io,Native2ASCIIEncodingTest,permissiveRead_charArray_ShouldAcceptMissingInputAfterU,8,1,0
.,org.jedit.io,Native2ASCIIEncodingTest,permissiveRead_charArray_int_int_ShouldAcceptMissingInputAfterU,8,1,0
.,org.jedit.io,Native2ASCIIEncodingTest,permissiveRead_CharBuffer_ShouldAcceptMissingInputAfterU,9,1,0
.,org.jedit.io,Native2ASCIIEncodingTest,permissiveReadShouldAcceptMalformedInput,39,1,0
.,org.jedit.io,Native2ASCIIEncodingTest,permissiveRead_charArray_ShouldAcceptMalformedInput,22,1,0
.,org.jedit.io,Native2ASCIIEncodingTest,permissiveRead_charArray_int_int_ShouldAcceptMalformedInput,22,1,0
.,org.jedit.io,Native2ASCIIEncodingTest,permissiveRead_CharBuffer_ShouldAcceptMalformedInput,9,1,0
.,org.jedit.io,Native2ASCIIEncodingTest,readShouldCorrectlyHandleEOF,4,1,0
.,org.jedit.io,Native2ASCIIEncodingTest,read_charArray_ShouldCorrectlyHandleEOF,4,1,0
.,org.jedit.io,Native2ASCIIEncodingTest,read_charArray_int_int_ShouldCorrectlyHandleEOF,4,1,0
.,org.jedit.io,Native2ASCIIEncodingTest,read_CharBuffer_ShouldCorrectlyHandleEOF,6,1,0
.,org.jedit.io,Native2ASCIIEncodingTest,readShouldCorrectlyHandleEOFAfterBackslash,7,1,0
.,org.jedit.io,Native2ASCIIEncodingTest,read_charArray_ShouldCorrectlyHandleEOFAfterBackslash,5,1,0
.,org.jedit.io,Native2ASCIIEncodingTest,read_charArray_int_int_ShouldCorrectlyHandleEOFAfterBackslash,5,1,0
.,org.jedit.io,Native2ASCIIEncodingTest,read_CharBuffer_ShouldCorrectlyHandleEOFAfterBackslash,8,1,0
.,org.jedit.io,Native2ASCIIEncodingTest,readShouldCorrectlyHandleLessThan5NonEscapeCharactersAfterBackslash,15,1,0
.,org.jedit.io,Native2ASCIIEncodingTest,read_charArray_ShouldCorrectlyHandleLessThan5NonEscapeCharactersAfterBackslash,10,1,0
.,org.jedit.io,Native2ASCIIEncodingTest,read_charArray_int_int_ShouldCorrectlyHandleLessThan5NonEscapeCharactersAfterBackslash,10,1,0
.,org.jedit.io,Native2ASCIIEncodingTest,read_CharBuffer_ShouldCorrectlyHandleLessThan5NonEscapeCharactersAfterBackslash,8,1,0
.,org.jedit.io,Native2ASCIIEncodingTest,readShouldThrowExceptionOnMalformedInputWithThrottledReader,3,1,0
.,org.jedit.io,Native2ASCIIEncodingTest,read_charArray_ShouldThrowExceptionOnMalformedInputWithThrottledReader,3,1,0
.,org.jedit.io,Native2ASCIIEncodingTest,read_charArray_int_int_ShouldThrowExceptionOnMalformedInputWithThrottledReader,3,1,0
.,org.jedit.io,Native2ASCIIEncodingTest,read_CharBuffer_ShouldThrowExceptionOnMalformedInputWithThrottledReader,3,1,0
.,org.jedit.io,Native2ASCIIEncodingTest,readShouldConvertEscapeSequenceWithThrottledInputStream,4,1,0
.,org.jedit.io,Native2ASCIIEncodingTest,read_charArray_ShouldConvertEscapeSequenceWithThrottledInputStream,5,1,0
.,org.jedit.io,Native2ASCIIEncodingTest,read_charArray_int_int_ShouldConvertEscapeSequenceWithThrottledInputStream,5,1,0
.,org.jedit.io,Native2ASCIIEncodingTest,read_CharBuffer_ShouldConvertEscapeSequenceWithThrottledInputStream,6,1,0
.,org.jedit.io,Native2ASCIIEncodingTest,readShouldReadBackslashWithoutFollowingUAsBackslash,19,1,0
.,org.jedit.io,Native2ASCIIEncodingTest,read_charArray_ShouldReadBackslashWithoutFollowingUAsBackslash,12,1,0
.,org.jedit.io,Native2ASCIIEncodingTest,read_charArray_int_int_ShouldReadBackslashWithoutFollowingUAsBackslash,12,1,0
.,org.jedit.io,Native2ASCIIEncodingTest,read_CharBuffer_ShouldReadBackslashWithoutFollowingUAsBackslash,9,1,0
.,org.jedit.io,Native2ASCIIEncodingTest,permissiveReadShouldAcceptMalformedInputWithThrottledReader,17,1,0
.,org.jedit.io,Native2ASCIIEncodingTest,permissiveRead_charArray_ShouldAcceptMalformedInputWithThrottledReader,11,1,0
.,org.jedit.io,Native2ASCIIEncodingTest,permissiveRead_charArray_int_int_ShouldAcceptMalformedInputWithThrottledReader,11,1,0
.,org.jedit.io,Native2ASCIIEncodingTest,permissiveRead_CharBuffer_ShouldAcceptMalformedInputWithThrottledReader,9,1,0
.,org.jedit.io,Native2ASCIIEncodingTest,read_charArray_shouldReadOnAfterCollapsingEscapeSequences,17,1,0
.,org.jedit.io,Native2ASCIIEncodingTest,read_charArray_int_int_shouldReadOnAfterCollapsingEscapeSequences,17,1,0
.,org.jedit.io,Native2ASCIIEncodingTest,read_CharBuffer_shouldReadOnAfterCollapsingEscapeSequences,7,1,0
.,org.jedit.io,Native2ASCIIEncodingTest,readShouldIgnoreEscapeSequenceThatFollowsOneBackslash,19,1,0
.,org.jedit.io,Native2ASCIIEncodingTest,read_charArray_ShouldIgnoreEscapeSequenceThatFollowsOneBackslash,12,1,0
.,org.jedit.io,Native2ASCIIEncodingTest,read_charArray_int_int_ShouldIgnoreEscapeSequenceThatFollowsOneBackslash,12,1,0
.,org.jedit.io,Native2ASCIIEncodingTest,read_CharBuffer_ShouldIgnoreEscapeSequenceThatFollowsOneBackslash,9,1,0
.,org.jedit.io,Native2ASCIIEncodingTest,readShouldConvertEscapeSequenceThatFollowsTwoBackslashes,11,1,0
.,org.jedit.io,Native2ASCIIEncodingTest,read_charArray_ShouldConvertEscapeSequenceThatFollowsTwoBackslashes,8,1,0
.,org.jedit.io,Native2ASCIIEncodingTest,read_charArray_int_int_ShouldConvertEscapeSequenceThatFollowsTwoBackslashes,8,1,0
.,org.jedit.io,Native2ASCIIEncodingTest,read_CharBuffer_ShouldConvertEscapeSequenceThatFollowsTwoBackslashes,8,1,0
.,org.jedit.io,Native2ASCIIEncodingTest,differentReadMethodsShouldBeUsableOnTheSameStream,26,1,0
.,org.jedit.io,Native2ASCIIEncodingTest,readShouldIgnoreEscapeSequenceThatFollowsThreeBackslashes,23,1,0
.,org.jedit.io,Native2ASCIIEncodingTest,read_charArray_ShouldIgnoreEscapeSequenceThatFollowsThreeBackslashes,14,1,0
.,org.jedit.io,Native2ASCIIEncodingTest,read_charArray_int_int_ShouldIgnoreEscapeSequenceThatFollowsThreeBackslashes,14,1,0
.,org.jedit.io,Native2ASCIIEncodingTest,read_CharBuffer_ShouldIgnoreEscapeSequenceThatFollowsThreeBackslashes,9,1,0
.,org.jedit.io,Native2ASCIIEncodingTest,readShouldIgnoreIncompleteEscapeSequenceThatFollowsOneBackslash,17,1,0
.,org.jedit.io,Native2ASCIIEncodingTest,read_charArray_ShouldIgnoreIncompleteEscapeSequenceThatFollowsOneBackslash,11,1,0
.,org.jedit.io,Native2ASCIIEncodingTest,read_charArray_int_int_ShouldIgnoreIncompleteEscapeSequenceThatFollowsOneBackslash,11,1,0
.,org.jedit.io,Native2ASCIIEncodingTest,read_CharBuffer_ShouldIgnoreIncompleteEscapeSequenceThatFollowsOneBackslash,9,1,0
.,org.jedit.io,Native2ASCIIEncodingTest,readShouldIgnoreMalformedEscapeSequenceThatFollowsOneBackslash,41,1,0
.,org.jedit.io,Native2ASCIIEncodingTest,read_charArray_ShouldIgnoreMalformedEscapeSequenceThatFollowsOneBackslash,23,1,0
.,org.jedit.io,Native2ASCIIEncodingTest,read_charArray_int_int_ShouldIgnoreMalformedEscapeSequenceThatFollowsOneBackslash,23,1,0
.,org.jedit.io,Native2ASCIIEncodingTest,read_CharBuffer_ShouldIgnoreMalformedEscapeSequenceThatFollowsOneBackslash,9,1,0
.,org.jedit.io,Native2ASCIIEncodingTest,differentReadMethodsShouldHaveACommonEscapeSequenceHandling,29,1,0
.,org.jedit.io,Native2ASCIIEncodingTest,skipShouldThrowExceptionIfToSkipIsNegative,3,1,0
.,org.jedit.io,Native2ASCIIEncodingTest,skipShouldNotDoAnythingIfToSkipIsZero,11,1,0
.,org.jedit.io,Native2ASCIIEncodingTest,skipShouldSkipGivenAmountIfAvailable,10,1,0
.,org.jedit.io,Native2ASCIIEncodingTest,skipShouldSkipAllIfToSkipIsGreaterThanInputLength,7,1,0
.,org.jedit.io,Native2ASCIIEncodingTest,multipleSkipCallsShouldWork,11,1,0
.,org.jedit.io,Native2ASCIIEncodingTest,textReaderWithNullAsClassParameterShouldWork,8,1,0
.,org.jedit.io,Native2ASCIIEncodingTest,readerShouldBeAbleToDecodeWhatWriterHasEncoded,13,1,0
.,org.jedit.io,Native2ASCIIEncodingTest,readerShouldReadSingleCharactersIfWriterAddedAnEscapingBackslash,26,1,0
.,org.jedit.io,Native2ASCIIEncodingTest,readerShouldDecodeIfWriterHasWrittenEscapeSequenceAsSingleCharacters,18,1,0
.,org.jedit.io,Native2ASCIIEncodingTest,write_int_ShouldEncodeASCIICharactersCorrectly,12,1,0
.,org.jedit.io,Native2ASCIIEncodingTest,write_charArray_int_int_ShouldEncodeASCIICharactersCorrectly,7,1,0
.,org.jedit.io,Native2ASCIIEncodingTest,write_String_int_int_ShouldEncodeASCIICharactersCorrectly,7,1,0
.,org.jedit.io,Native2ASCIIEncodingTest,write_charArray_ShouldEncodeASCIICharactersCorrectly,7,1,0
.,org.jedit.io,Native2ASCIIEncodingTest,write_String_ShouldEncodeASCIICharactersCorrectly,7,1,0
.,org.jedit.io,Native2ASCIIEncodingTest,append_char_ShouldEncodeASCIICharactersCorrectly,8,1,0
.,org.jedit.io,Native2ASCIIEncodingTest,append_CharSequence_int_int_ShouldEncodeASCIICharactersCorrectly,8,1,0
.,org.jedit.io,Native2ASCIIEncodingTest,append_CharSequence_ShouldEncodeASCIICharactersCorrectly,8,1,0
.,org.jedit.io,Native2ASCIIEncodingTest,write_int_ShouldEncodeNonASCIICharactersCorrectly,7,1,0
.,org.jedit.io,Native2ASCIIEncodingTest,write_charArray_int_int_ShouldEncodeNonASCIICharactersCorrectly,7,1,0
.,org.jedit.io,Native2ASCIIEncodingTest,write_String_int_int_ShouldEncodeNonASCIICharactersCorrectly,7,1,0
.,org.jedit.io,Native2ASCIIEncodingTest,write_charArray_ShouldEncodeNonASCIICharactersCorrectly,7,1,0
.,org.jedit.io,Native2ASCIIEncodingTest,write_String_ShouldEncodeNonASCIICharactersCorrectly,7,1,0
.,org.jedit.io,Native2ASCIIEncodingTest,append_char_ShouldEncodeNonASCIICharactersCorrectly,8,1,0
.,org.jedit.io,Native2ASCIIEncodingTest,append_CharSequence_int_int_ShouldEncodeNonASCIICharactersCorrectly,8,1,0
.,org.jedit.io,Native2ASCIIEncodingTest,append_CharSequence_ShouldEncodeNonASCIICharactersCorrectly,8,1,0
.,org.jedit.io,Native2ASCIIEncodingTest,append_CharSequence_int_int_ShouldEncodeNullCorrectly,8,1,0
.,org.jedit.io,Native2ASCIIEncodingTest,append_CharSequence_ShouldEncodeNullCorrectly,8,1,0
.,org.jedit.io,Native2ASCIIEncodingTest,ThrottledPushbackReader,3,1,2
.,org.jedit.io,Native2ASCIIEncodingTest,read,17,5,3
.,org.jedit.io,ThrottledPushbackReader,ThrottledPushbackReader,3,1,2
.,org.jedit.io,ThrottledPushbackReader,read,17,5,3
.,org.jedit.io,Native2ASCIIEncoding,getTextReader,3,1,1
.,org.jedit.io,Native2ASCIIEncoding,getTextWriter,50,4,1
.,org.jedit.io,Native2ASCIIEncoding,append,4,1,1
.,org.jedit.io,Native2ASCIIEncoding,append,5,1,3
.,org.jedit.io,Native2ASCIIEncoding,append,4,1,1
.,org.jedit.io,Native2ASCIIEncoding,write,3,1,1
.,org.jedit.io,Native2ASCIIEncoding,write,3,1,1
.,org.jedit.io,Native2ASCIIEncoding,write,3,1,3
.,org.jedit.io,Native2ASCIIEncoding,write,15,3,3
.,org.jedit.io,Native2ASCIIEncoding,write,8,2,1
.,org.jedit.io,Native2ASCIIEncoding,getPermissiveTextReader,3,1,1
.,org.jedit.io,Native2ASCIIEncoding,getTextReader,3,1,2
.,org.jedit.io,Native2ASCIIEncoding,getPermissiveTextReader,3,1,2
.,org.jedit.io,Native2ASCIIEncoding,Native2ASCIIReader,5,1,2
.,org.jedit.io,Native2ASCIIEncoding,Native2ASCIIReader,5,1,3
.,org.jedit.io,Native2ASCIIEncoding,read,57,12,0
.,org.jedit.io,Native2ASCIIEncoding,read,9,2,1
.,org.jedit.io,Native2ASCIIEncoding,read,3,1,1
.,org.jedit.io,Native2ASCIIEncoding,read,3,1,3
.,org.jedit.io,Native2ASCIIEncoding,readn,66,14,3
.,org.jedit.io,Native2ASCIIEncoding,skip,20,5,1
.,org.jedit.io,Native2ASCIIReader,Native2ASCIIReader,5,1,2
.,org.jedit.io,Native2ASCIIReader,Native2ASCIIReader,5,1,3
.,org.jedit.io,Native2ASCIIReader,read,57,12,0
.,org.jedit.io,Native2ASCIIReader,read,9,2,1
.,org.jedit.io,Native2ASCIIReader,read,3,1,1
.,org.jedit.io,Native2ASCIIReader,read,3,1,3
.,org.jedit.io,Native2ASCIIReader,readn,66,14,3
.,org.jedit.io,Native2ASCIIReader,skip,20,5,1
.,org.jedit.options,CombinedOptions,combinedOptions,5,2,1
.,org.jedit.options,CombinedOptions,CombinedOptions,5,1,2
.,org.jedit.options,CombinedOptions,CombinedOptions,3,1,1
.,org.jedit.options,CombinedOptions,_init,8,1,0
.,org.jedit.options,OptionGroupPane,OptionGroupPane,5,1,1
.,org.jedit.options,OptionGroupPane,addTextListener,3,1,1
.,org.jedit.options,OptionGroupPane,getTitle,3,1,0
.,org.jedit.options,OptionGroupPane,setTitle,3,1,1
.,org.jedit.options,OptionGroupPane,valueChanged,63,14,1
.,org.jedit.options,OptionGroupPane,selectPane,3,1,2
.,org.jedit.options,OptionGroupPane,selectPane,49,10,3
.,org.jedit.options,OptionGroupPane,_init,37,6,0
.,org.jedit.options,OptionGroupPane,_save,6,2,0
.,org.jedit.options,OptionGroupPane,save,21,5,1
.,org.jedit.options,TabbedOptionDialog,TabbedOptionDialog,5,1,2
.,org.jedit.options,TabbedOptionDialog,TabbedOptionDialog,5,1,2
.,org.jedit.options,TabbedOptionDialog,setSelectedIndex,3,1,1
.,org.jedit.options,TabbedOptionDialog,setupTabs,31,1,0
.,org.jedit.options,TabbedOptionDialog,actionPerformed,12,4,1
.,org.jedit.options,TabbedOptionDialog,addOptionPane,5,1,1
.,org.jedit.options,TabbedOptionDialog,addOptionGroup,5,1,1
.,org.jedit.options,TabbedOptionDialog,ok,3,1,0
.,org.jedit.options,TabbedOptionDialog,ok,9,4,1
.,org.jedit.options,TabbedOptionDialog,cancel,4,1,0
.,org.jedit.options,TabbedOptionDialog,textValueChanged,3,1,1
.,org.jedit.options,TabbedOptionDialog,stateChanged,6,1,1
.,org.jedit.options,TitleChanger,textValueChanged,3,1,1
.,org.jedit.options,GlobalOptionGroup,GlobalOptionGroup,3,1,0
.,org.jedit.options,GlobalOptionGroup,GlobalOptionGroup,23,5,1
.,org.jedit.options,GlobalOptionGroup,addGroup,8,2,1
.,org.jedit.options,PluginOptionGroup,PluginOptionGroup,4,1,0
.,org.jedit.options,PluginOptionGroup,createOptionTreeModel,21,6,0
.,org.jedit.options,PluginOptionGroup,NoPluginsPane,3,1,0
.,org.jedit.options,NoPluginsPane,NoPluginsPane,3,1,0
.,org.jedit.options,OptionTreeModel,OptionTreeModel,3,1,0
.,org.jedit.options,OptionTreeModel,OptionTreeModel,4,1,1
.,org.jedit.options,OptionTreeModel,addTreeModelListener,3,1,1
.,org.jedit.options,OptionTreeModel,removeTreeModelListener,3,1,1
.,org.jedit.options,OptionTreeModel,getChild,8,2,2
.,org.jedit.options,OptionTreeModel,getChildCount,8,2,1
.,org.jedit.options,OptionTreeModel,getIndexOfChild,8,2,2
.,org.jedit.options,OptionTreeModel,getRoot,3,1,0
.,org.jedit.options,OptionTreeModel,isLeaf,3,1,1
.,org.jedit.options,OptionTreeModel,valueForPathChanged,2,1,2
.,org.jedit.options,OptionTreeModel,fireNodesChanged,11,4,4
.,org.jedit.options,OptionTreeModel,fireNodesInserted,11,4,4
.,org.jedit.options,OptionTreeModel,fireNodesRemoved,11,4,4
.,org.jedit.options,OptionTreeModel,fireTreeStructureChanged,11,4,4
.,org.jedit.core,MigrationService,migrate,0,1,0
.,org.jedit.core,FileOpenerService,openFile,0,1,2
.,org.jedit.core,FileOpenerService,open,9,4,2
.,org.jedit.keymap,KeymapManager,getKeymap,0,1,0
.,org.jedit.keymap,KeymapManager,reload,0,1,0
.,org.jedit.keymap,KeymapManager,getKeymapNames,0,1,0
.,org.jedit.keymap,KeymapManager,getKeymap,0,1,1
.,org.jedit.keymap,KeymapManager,getKeymapState,0,1,1
.,org.jedit.keymap,KeymapManager,resetKeymap,0,1,1
.,org.jedit.keymap,KeymapManager,deleteUserKeymap,0,1,1
.,org.jedit.keymap,KeymapManager,copyKeymap,0,1,2
.,org.jedit.keymap,KeymapImpl,KeymapImpl,5,1,2
.,org.jedit.keymap,KeymapImpl,getInputStream,3,1,0
.,org.jedit.keymap,KeymapImpl,loadProperties,14,1,0
.,org.jedit.keymap,KeymapImpl,getShortcut,4,1,1
.,org.jedit.keymap,KeymapImpl,setShortcut,14,4,2
.,org.jedit.keymap,KeymapImpl,toString,3,1,0
.,org.jedit.keymap,KeymapImpl,hashCode,3,1,0
.,org.jedit.keymap,KeymapImpl,equals,5,2,1
.,org.jedit.keymap,KeymapImpl,save,18,2,0
.,org.jedit.keymap,KeymapManagerImpl,KeymapManagerImpl,10,2,3
.,org.jedit.keymap,KeymapManagerImpl,getKeymap,3,1,0
.,org.jedit.keymap,KeymapManagerImpl,getKeymapNames,8,1,0
.,org.jedit.keymap,KeymapManagerImpl,getKeymap,6,2,1
.,org.jedit.keymap,KeymapManagerImpl,getKeymapState,10,4,1
.,org.jedit.keymap,KeymapManagerImpl,resetKeymap,7,2,1
.,org.jedit.keymap,KeymapManagerImpl,deleteUserKeymap,7,2,1
.,org.jedit.keymap,KeymapManagerImpl,copyKeymap,25,3,2
.,org.jedit.keymap,KeymapManagerImpl,reload,5,2,0
.,org.jedit.keymap,KeymapManagerImpl,getKeymapFile,5,2,1
.,org.jedit.keymap,KeymapManagerImpl,getUserKeymapFile,3,1,1
.,org.jedit.keymap,KeymapManagerImpl,getSystemKeymapFile,3,1,1
.,org.jedit.keymap,KeymapManagerImpl,getKeymapsFromFolder,13,4,1
.,org.jedit.keymap,KeymapManagerImpl,getCurrentKeymapName,3,1,0
.,org.jedit.keymap,KeymapFileFilter,accept,3,1,1
.,org.jedit.keymap,EmacsUtil,EmacsUtil,4,1,0
.,org.jedit.keymap,EmacsUtil,emacsKillLine,34,8,0
.,org.jedit.keymap,EmacsUtil,repeatingSameMacro,8,2,1
.,org.jedit.keymap,EmacsUtil,lineAt,9,3,1
.,org.jedit.keymap,EmacsUtil,charAt,4,2,1
.,org.jedit.keymap,EmacsUtil,charAtCaret,4,1,0
.,org.jedit.keymap,EmacsUtil,atEndOfBuffer,4,1,0
.,org.jedit.keymap,EmacsUtil,atEndOfBuffer,3,1,1
.,org.jedit.keymap,EmacsUtil,eatNonAlphanums,15,4,0
.,org.jedit.keymap,EmacsUtil,eatWhitespace,17,4,0
.,org.jedit.keymap,EmacsUtil,getCardinalProperty,5,2,2
.,org.jedit.keymap,EmacsUtil,makeBufferPropertyName,3,1,1
.,org.jedit.keymap,EmacsUtil,makeBufferPropertyName,14,3,2
.,org.jedit.keymap,EmacsUtil,getDefaultWrap,3,1,0
.,org.jedit.keymap,EmacsUtil,getMark,8,2,1
.,org.jedit.keymap,EmacsUtil,setMark,4,1,2
.,org.jedit.keymap,EmacsUtil,beep,3,1,0
.,org.jedit.keymap,EmacsUtil,getKillRegion,14,3,0
.,org.jedit.keymap,EmacsUtil,getClipboard,3,1,0
.,org.jedit.keymap,EmacsUtil,setClipboard,3,1,1
.,org.jedit.keymap,EmacsUtil,setClipboard,4,1,1
.,org.jedit.keymap,EmacsUtil,addToClipboardAndHistory,4,1,1
.,org.jedit.keymap,EmacsUtil,addToClipboardAndHistory,3,1,1
.,org.jedit.keymap,EmacsUtil,findEndOfSentence,13,4,0
.,org.jedit.keymap,EmacsUtil,findBeginningOfSentence,21,9,0
.,org.jedit.keymap,Keymap,getShortcut,0,1,1
.,org.jedit.keymap,Keymap,setShortcut,0,1,2
.,org.jedit.keymap,Keymap,save,0,1,0
.,org.jedit.migration,OneTimeMigrationService,execute,9,3,0
.,org.jedit.migration,OneTimeMigrationService,OneTimeMigrationService,3,1,1
.,org.jedit.migration,OneTimeMigrationService,doMigration,7,2,0
.,org.jedit.migration,KeymapMigration,migrate,21,5,0
.,org.jedit.migration,CheckFileStatus,CheckFileStatus,3,1,0
.,org.jedit.migration,CheckFileStatus,migrate,3,2,0
.,org.gjt.sp.util,RunRequestsInAWTThread,run,14,2,0
.,org.gjt.sp.util,RunRequestsInAWTThread,doAWTRequest,9,1,1
.,org.gjt.sp.util,EnhancedTreeCellRenderer,getTreeCellRendererComponent,18,4,7
.,org.gjt.sp.util,EnhancedTreeCellRenderer,propertyChange,6,3,1
.,org.gjt.sp.util,EnhancedTreeCellRenderer,newInstance,0,1,0
.,org.gjt.sp.util,EnhancedTreeCellRenderer,configureTreeCellRendererComponent,0,1,7
.,org.gjt.sp.util,ProgressObserver,setValue,0,1,1
.,org.gjt.sp.util,ProgressObserver,setMaximum,0,1,1
.,org.gjt.sp.util,ProgressObserver,setStatus,0,1,1
.,org.gjt.sp.util,ThreadAbortMonitor,isAborted,0,1,0
.,org.gjt.sp.util,StringList,StringList,2,1,0
.,org.gjt.sp.util,StringList,StringList,3,1,1
.,org.gjt.sp.util,StringList,addAll,3,2,1
.,org.gjt.sp.util,StringList,split,4,2,2
.,org.gjt.sp.util,StringList,toString,3,1,0
.,org.gjt.sp.util,StringList,toArray,6,1,0
.,org.gjt.sp.util,StringList,join,5,2,2
.,org.gjt.sp.util,StringList,join,3,1,2
.,org.gjt.sp.util,StringList,join,11,4,1
.,org.gjt.sp.util,StringList,main,5,1,1
.,org.gjt.sp.util,IOUtilities,moveFile,21,3,2
.,org.gjt.sp.util,IOUtilities,copyStream,19,5,6
.,org.gjt.sp.util,IOUtilities,copyStream,3,1,5
.,org.gjt.sp.util,IOUtilities,copyStream,3,1,4
.,org.gjt.sp.util,IOUtilities,copyStream,3,1,5
.,org.gjt.sp.util,IOUtilities,fileLength,11,5,1
.,org.gjt.sp.util,IOUtilities,closeQuietly,16,3,1
.,org.gjt.sp.util,IOUtilities,closeQuietly,9,2,1
.,org.gjt.sp.util,IOUtilities,closeQuietly,9,2,1
.,org.gjt.sp.util,IOUtilities,IOUtilities,2,1,0
.,org.gjt.sp.util,PropertiesBean,PropertiesBean,3,1,1
.,org.gjt.sp.util,PropertiesBean,PropertiesBean,5,2,2
.,org.gjt.sp.util,PropertiesBean,load,22,5,1
.,org.gjt.sp.util,PropertiesBean,save,18,5,1
.,org.gjt.sp.util,PropertiesBean,clean,13,3,1
.,org.gjt.sp.util,PropertiesBean,getPropertyDescriptors,4,1,0
.,org.gjt.sp.util,PropertiesBean,encode,21,6,1
.,org.gjt.sp.util,PropertiesBean,parse,26,12,2
.,org.gjt.sp.util,TaskManager,TaskManager,5,1,0
.,org.gjt.sp.util,TaskManager,countTasks,3,1,0
.,org.gjt.sp.util,TaskManager,countIoTasks,7,3,0
.,org.gjt.sp.util,TaskManager,addTaskListener,5,2,1
.,org.gjt.sp.util,TaskManager,removeTaskListener,5,2,1
.,org.gjt.sp.util,TaskManager,fireWaiting,7,2,1
.,org.gjt.sp.util,TaskManager,fireRunning,6,2,1
.,org.gjt.sp.util,TaskManager,fireDone,13,3,1
.,org.gjt.sp.util,TaskManager,fireStatusUpdated,6,2,1
.,org.gjt.sp.util,TaskManager,fireValueUpdated,6,2,1
.,org.gjt.sp.util,TaskManager,fireMaximumUpdated,6,2,1
.,org.gjt.sp.util,TaskManager,visit,7,2,1
.,org.gjt.sp.util,TaskManager,waitForIoTasks,13,2,0
.,org.gjt.sp.util,TaskManager,cancelTasksByClass,7,3,1
.,org.gjt.sp.util,TaskManager,decorate,3,1,1
.,org.gjt.sp.util,TaskManager,visit,0,1,1
.,org.gjt.sp.util,TaskManager,MyTask,3,1,1
.,org.gjt.sp.util,TaskManager,getStatus,3,1,0
.,org.gjt.sp.util,TaskManager,toString,3,1,0
.,org.gjt.sp.util,TaskManager,_run,3,1,0
.,org.gjt.sp.util,TaskVisitor,visit,0,1,1
.,org.gjt.sp.util,MyTask,MyTask,3,1,1
.,org.gjt.sp.util,MyTask,getStatus,3,1,0
.,org.gjt.sp.util,MyTask,toString,3,1,0
